timestamps,TP9,AF7,AF8,TP10,Right AUX
1533059214,40.527,30.273,32.715,15.625,81.055
1533059214,31.25,29.785,31.25,12.207,35.156
1533059214,24.902,25.879,28.32,11.719,-3.418
1533059214,17.578,21.973,31.25,11.23,31.25
1533059214,20.996,22.461,29.785,9.766,56.152
1533059214,31.738,23.438,30.273,10.254,75.195
1533059214,27.832,21.484,32.227,11.23,59.082
1533059214,17.578,20.996,30.273,3.906,60.547
1533059214,10.254,22.461,27.344,-2.441,0
1533059214,15.137,22.461,26.367,-1.465,-17.09
1533059214,33.691,26.855,26.855,4.883,-12.207
1533059214,36.621,29.297,22.949,13.184,-20.996
1533059214,26.367,23.926,20.996,13.184,-17.578
1533059214,15.625,21.484,22.461,9.277,4.395
1533059214,21.484,23.926,22.461,14.16,53.711
1533059214,40.527,20.508,21.484,17.09,-6.836
1533059214,41.504,20.02,25.391,16.602,-42.969
1533059214,37.598,27.832,24.902,18.066,8.789
1533059214,27.832,28.809,22.949,4.883,-5.371
1533059214,19.531,24.902,22.461,-1.465,-57.617
1533059214,39.062,24.414,22.949,11.23,-20.02
1533059214,46.875,25.391,26.855,14.16,-0.977
1533059214,30.762,23.438,26.367,3.418,-38.574
1533059214,20.508,21.973,26.367,0,-23.438
1533059214,17.09,19.043,26.855,0,5.859
1533059214,24.902,19.043,25.879,1.465,8.301
1533059214,34.668,20.508,25.391,5.371,4.883
1533059214,29.785,19.043,28.32,5.859,14.16
1533059214,20.02,20.02,32.227,4.395,18.066
1533059214,18.555,21.973,31.25,6.348,52.246
1533059214,34.18,22.949,31.25,12.695,71.289
1533059214,40.039,22.949,30.273,17.09,16.602
1533059214,36.133,22.461,29.785,19.531,11.23
1533059214,32.715,22.949,32.715,20.02,50.293
1533059214,25.391,21.973,31.738,18.066,68.848
1533059214,38.574,20.02,30.273,22.949,38.574
1533059214,49.805,19.043,27.344,23.926,46.875
1533059214,43.945,17.09,26.367,20.02,46.387
1533059214,34.18,17.09,28.32,14.648,6.836
1533059214,18.066,17.09,26.855,4.883,45.898
1533059214,26.855,15.625,26.855,5.371,82.52
1533059214,41.504,11.23,26.855,10.254,44.434
1533059214,38.086,12.207,22.949,12.207,11.719
1533059214,32.715,15.137,21.973,14.648,-3.906
1533059214,21.973,16.113,26.855,9.766,-6.836
1533059214,24.414,14.16,29.297,7.812,44.922
1533059214,35.645,13.672,28.32,9.766,64.453
1533059214,30.273,18.066,25.391,7.324,70.801
1533059214,20.508,20.508,29.297,5.371,71.777
1533059214,14.16,19.043,32.715,0,39.062
1533059214,19.531,18.555,31.738,1.953,25.879
1533059214,31.25,19.531,31.25,6.836,48.828
1533059214,30.762,20.996,31.738,8.301,50.293
1533059214,25.391,22.461,33.691,3.906,71.289
1533059214,14.648,19.531,31.738,-3.418,35.156
1533059214,11.719,16.113,30.273,-4.395,-46.875
1533059214,24.414,17.578,31.738,-4.395,-17.09
1533059214,26.855,19.531,32.227,-4.395,57.617
1533059214,21.973,18.555,31.25,-2.441,24.414
1533059214,11.719,18.555,29.297,-3.418,-11.719
1533059214,4.395,17.578,27.832,-4.395,-0.488
1533059214,17.578,17.09,29.297,0.488,-16.602
1533059214,28.32,18.066,29.785,6.348,1.465
1533059214,27.832,15.625,28.809,5.859,52.734
1533059214,19.043,17.578,31.25,3.906,57.129
1533059214,13.672,20.02,31.738,5.371,54.688
1533059214,24.414,17.578,30.273,5.371,0.977
1533059214,33.691,21.973,29.785,11.23,-39.551
1533059214,29.785,21.973,32.227,11.719,13.184
1533059214,13.672,19.043,30.762,0.977,21.484
1533059214,12.207,21.973,25.879,1.953,26.367
1533059214,26.855,20.508,21.484,4.883,-14.648
1533059214,29.785,18.555,21.484,6.348,-16.113
1533059214,25.391,19.043,21.973,7.324,9.277
1533059214,20.02,21.973,23.438,7.324,52.734
1533059214,10.254,19.043,24.902,1.465,42.969
1533059214,18.555,17.09,23.926,1.465,2.93
1533059214,31.738,19.043,24.902,4.395,17.09
1533059214,29.785,20.508,25.879,2.441,17.578
1533059214,20.996,22.949,25.879,3.418,18.066
1533059214,10.254,23.438,23.926,2.93,16.113
1533059214,19.531,22.461,21.484,3.906,58.594
1533059214,31.25,21.973,20.508,4.395,94.727
1533059214,28.32,20.996,20.996,0.488,38.574
1533059214,20.996,18.555,22.461,-1.953,17.09
1533059214,12.207,18.066,25.879,-0.977,22.461
1533059214,16.113,18.066,28.32,6.348,37.598
1533059214,27.344,16.602,28.32,6.836,46.387
1533059214,29.785,14.648,28.32,11.23,42.969
1533059214,27.832,13.184,30.762,18.555,66.406
1533059214,19.531,13.672,30.762,16.602,28.809
1533059214,17.09,14.648,26.367,9.277,0
1533059214,26.367,16.602,20.996,0.977,16.113
1533059214,33.203,15.625,18.555,3.906,13.184
1533059214,27.832,12.695,19.043,7.324,-38.086
1533059214,18.555,15.625,17.578,1.953,20.996
1533059214,21.484,20.508,21.484,1.465,63.965
1533059214,41.016,23.438,21.484,5.859,-18.066
1533059214,43.945,24.414,16.602,4.395,1.953
1533059214,37.109,25.391,12.695,-0.977,55.664
1533059214,27.832,27.344,11.23,-1.953,18.066
1533059214,19.531,27.344,12.695,-0.977,11.719
1533059214,35.156,24.414,12.695,5.859,33.691
1533059214,38.574,22.461,16.113,14.648,74.707
1533059214,27.344,21.973,17.578,11.719,49.316
1533059214,22.461,20.508,12.695,2.441,31.738
1533059214,18.555,21.484,15.137,4.883,21.484
1533059214,34.668,24.414,18.555,12.207,-20.02
1533059214,43.945,25.879,19.531,18.555,10.254
1533059214,39.551,23.438,21.484,17.09,54.688
1533059214,31.738,23.438,22.461,8.789,16.602
1533059214,18.066,20.996,21.484,4.395,-13.672
1533059214,25.391,20.02,20.996,6.836,-22.949
1533059214,37.109,20.996,22.949,12.207,-10.254
1533059214,35.645,20.996,24.902,17.09,28.32
1533059214,25.391,20.996,23.926,16.113,58.594
1533059214,15.625,19.043,22.949,13.672,53.223
1533059214,26.855,18.555,24.902,15.137,31.25
1533059214,39.062,20.508,25.391,19.531,52.246
1533059214,38.574,20.996,25.391,23.926,13.184
1533059214,28.32,20.508,25.879,15.137,9.766
1533059214,13.184,18.066,24.902,6.348,54.688
1533059214,19.043,13.672,23.926,8.301,-8.301
1533059214,32.715,16.602,28.32,9.766,-56.152
1533059214,31.25,21.484,28.809,7.812,-19.531
1533059214,24.414,21.484,25.391,4.395,-13.672
1533059214,15.137,20.996,24.414,3.906,6.348
1533059214,20.996,21.973,24.414,11.719,37.109
1533059214,33.203,20.02,24.902,16.113,28.809
1533059214,32.227,21.484,26.855,17.09,17.09
1533059214,24.902,21.484,27.344,13.184,2.441
1533059215,16.602,22.949,27.344,5.859,36.133
1533059215,13.672,25.879,27.344,3.418,45.41
1533059215,30.762,22.949,27.344,8.789,36.133
1533059215,42.48,21.973,26.855,15.137,48.34
1533059215,30.273,20.02,23.926,11.719,50.293
1533059215,14.16,17.09,19.043,5.859,14.648
1533059215,17.09,16.602,19.043,7.812,4.883
1533059215,36.133,18.555,19.043,10.742,65.43
1533059215,43.457,21.484,16.602,15.625,42.48
1533059215,36.133,23.438,16.602,12.207,15.625
1533059215,26.855,23.926,21.484,7.324,15.137
1533059215,21.973,23.438,26.367,8.301,21.973
1533059215,35.645,24.414,26.855,10.742,60.547
1533059215,43.945,24.414,24.414,14.648,14.16
1533059215,34.668,20.996,21.484,9.766,20.996
1533059215,22.949,20.508,24.414,1.953,45.898
1533059215,19.043,22.461,26.855,0.488,14.648
1533059215,34.18,23.926,29.297,7.812,32.227
1533059215,42.969,27.832,30.762,16.602,77.637
1533059215,35.645,25.879,28.809,11.719,19.531
1533059215,26.367,25.391,30.273,6.836,23.438
1533059215,17.578,26.855,28.32,1.953,28.32
1533059215,28.809,24.414,25.879,2.93,-11.23
1533059215,40.527,21.484,32.227,12.695,60.059
1533059215,31.25,18.066,33.691,7.812,43.457
1533059215,22.949,19.531,31.25,5.371,0
1533059215,20.996,20.508,32.715,7.812,49.316
1533059215,30.273,18.555,32.715,5.371,39.062
1533059215,40.039,19.043,30.273,6.836,28.809
1533059215,31.738,18.066,31.25,9.766,36.133
1533059215,15.137,18.555,29.297,0.488,36.133
1533059215,7.324,20.02,28.809,-3.906,52.246
1533059215,20.02,20.02,33.691,8.301,34.668
1533059215,35.645,21.973,36.621,15.625,44.434
1533059215,34.668,25.879,35.645,13.672,80.566
1533059215,20.02,29.785,31.738,3.906,44.434
1533059215,5.859,34.668,27.344,-7.324,26.855
1533059215,14.16,33.203,25.879,1.953,49.805
1533059215,31.738,32.227,26.855,14.648,55.176
1533059215,32.227,30.273,27.344,18.066,29.785
1533059215,21.973,20.508,30.273,16.113,12.695
1533059215,5.371,19.531,31.738,10.742,14.16
1533059215,2.441,26.367,30.762,5.371,7.812
1533059215,22.949,27.832,28.809,11.23,59.57
1533059215,29.297,28.809,24.902,13.672,73.242
1533059215,21.484,26.367,20.996,8.789,7.812
1533059215,12.695,24.414,16.602,6.836,34.18
1533059215,10.742,24.414,20.02,6.836,57.129
1533059215,24.902,22.949,22.949,8.789,14.16
1533059215,29.297,23.438,22.949,10.742,53.711
1533059215,20.508,22.461,23.438,0.977,16.113
1533059215,15.137,21.973,23.926,-5.371,20.02
1533059215,13.184,23.926,26.367,2.441,17.09
1533059215,26.367,27.832,26.855,7.812,-11.719
1533059215,32.227,28.32,26.855,6.348,18.066
1533059215,24.902,27.344,26.855,7.324,22.461
1533059215,20.02,28.809,23.926,6.348,52.246
1533059215,17.578,29.297,23.438,2.93,46.875
1533059215,29.785,26.855,29.297,9.277,51.758
1533059215,39.551,26.367,30.762,20.02,70.312
1533059215,33.203,28.32,25.879,17.09,36.621
1533059215,21.973,27.832,26.855,5.371,23.438
1533059215,15.137,28.32,29.297,0.977,81.055
1533059215,31.738,29.297,25.391,9.277,69.824
1533059215,43.457,25.879,24.902,18.555,57.617
1533059215,36.621,25.391,26.855,20.02,12.207
1533059215,24.414,26.367,26.367,15.625,-38.086
1533059215,16.113,23.926,29.297,11.23,-7.324
1533059215,28.32,23.438,32.227,16.113,13.184
1533059215,37.598,23.438,31.738,20.508,41.016
1533059215,27.832,23.926,30.273,18.555,22.949
1533059215,19.043,23.926,28.32,13.672,18.555
1533059215,13.184,24.414,27.832,14.648,92.285
1533059215,20.508,23.438,25.391,18.066,81.543
1533059215,36.621,20.508,26.855,18.066,21.484
1533059215,31.738,20.508,25.391,18.066,33.203
1533059215,20.02,19.531,23.438,15.137,71.777
1533059215,16.113,18.066,24.902,15.137,6.348
1533059215,24.414,20.508,26.855,16.113,-30.762
1533059215,39.062,22.949,27.832,17.578,20.02
1533059215,44.922,23.926,27.344,19.043,0
1533059215,40.039,21.973,28.809,17.578,-0.488
1533059215,27.344,19.043,26.367,14.16,-8.789
1533059215,28.809,19.043,24.902,18.066,-47.852
1533059215,43.945,18.555,26.855,23.926,17.578
1533059215,43.457,16.602,26.855,22.461,7.812
1533059215,34.18,16.602,26.367,18.555,33.691
1533059215,22.949,17.09,23.926,10.254,45.898
1533059215,20.02,19.043,23.926,11.23,-12.695
1533059215,37.109,20.508,26.367,18.555,5.371
1533059215,40.039,22.461,24.414,13.672,13.672
1533059215,35.156,24.902,21.484,6.348,23.926
1533059215,27.832,24.902,21.973,4.395,47.852
1533059215,20.996,24.902,22.949,3.906,30.273
1533059215,35.645,25.879,21.484,6.836,-1.953
1533059215,43.457,24.414,22.461,13.184,25.391
1533059215,35.645,22.461,26.367,17.09,34.668
1533059215,24.902,23.438,27.344,11.719,51.27
1533059215,19.043,25.879,28.32,8.301,93.75
1533059215,28.32,25.391,28.32,11.23,82.031
1533059215,35.645,23.926,28.32,13.672,97.656
1533059215,33.691,25.391,29.297,16.602,100.098
1533059215,22.949,25.879,26.855,9.277,62.988
1533059215,13.672,23.438,25.391,2.93,23.926
1533059215,21.973,21.973,28.32,0.977,6.836
1533059215,35.156,24.902,30.762,3.418,-2.93
1533059215,35.156,25.879,30.273,4.395,5.371
1533059215,21.973,25.391,28.32,0.488,38.574
1533059215,8.789,26.367,28.32,0.977,-4.395
1533059215,22.461,25.879,30.273,5.859,-39.551
1533059215,37.109,21.973,30.273,9.766,-1.953
1533059215,34.18,18.555,31.738,12.207,-6.836
1533059215,25.879,21.484,33.203,10.254,-16.113
1533059215,15.625,21.484,34.668,7.812,5.859
1533059215,23.438,21.484,32.715,10.742,16.113
1533059215,37.109,23.926,30.273,13.672,31.738
1533059215,34.18,21.973,30.273,11.23,83.008
1533059215,28.809,24.414,31.738,13.184,113.281
1533059215,20.996,26.367,31.738,13.672,66.895
1533059215,20.02,25.391,29.785,6.836,-10.742
1533059215,33.203,20.996,26.855,5.371,-20.508
1533059215,36.133,18.066,26.855,7.324,14.648
1533059215,30.762,20.996,30.273,6.836,64.453
1533059215,18.555,21.484,30.762,2.93,51.758
1533059215,19.531,22.461,27.344,4.395,39.551
1533059215,41.016,21.973,25.391,10.742,59.082
1533059215,42.969,20.02,25.391,11.719,31.25
1533059215,30.273,20.02,26.367,7.324,11.719
1533059215,19.531,20.02,27.344,4.395,-17.578
1533059215,13.184,20.02,26.855,0.977,9.277
1533059215,26.855,19.043,28.32,2.93,12.207
1533059215,37.598,20.02,28.32,10.742,-4.883
1533059215,28.809,17.578,25.391,5.371,-18.555
1533059215,15.137,18.555,23.438,-0.977,-50.781
1533059215,11.719,18.555,24.902,-0.488,-12.207
1533059215,25.391,17.578,24.414,1.953,29.785
1533059215,33.203,20.02,23.438,7.812,70.801
1533059215,26.367,22.461,27.344,2.93,85.449
1533059215,18.066,23.438,27.832,-4.883,63.965
1533059215,14.16,19.531,24.414,-3.418,83.496
1533059215,25.879,19.531,24.414,-0.488,29.785
1533059215,35.645,23.926,27.344,3.906,-35.156
1533059215,31.25,25.879,29.297,5.371,9.277
1533059215,20.996,23.926,28.809,-0.488,45.898
1533059215,7.812,21.973,26.855,-9.277,25.391
1533059215,17.578,23.926,26.855,-5.371,44.922
1533059215,32.715,26.855,26.367,4.395,43.457
1533059215,32.227,25.879,23.438,7.812,46.875
1533059215,20.996,20.996,27.344,8.301,12.695
1533059215,5.371,16.113,31.738,1.465,-4.883
1533059215,19.531,16.113,29.297,6.836,54.688
1533059215,37.109,20.02,29.297,17.578,23.438
1533059215,30.762,21.484,29.785,15.137,6.836
1533059215,20.02,20.02,27.344,8.301,46.387
1533059215,11.719,20.996,22.949,4.883,43.457
1533059215,19.531,22.949,24.902,7.812,-11.719
1533059215,27.832,19.531,26.367,15.137,-14.648
1533059215,28.32,20.02,26.367,19.043,26.367
1533059215,20.996,20.02,26.367,13.184,30.762
1533059215,8.301,18.555,29.297,8.789,20.508
1533059215,14.648,20.02,31.738,6.836,24.902
1533059215,28.32,16.113,27.344,5.859,40.527
1533059215,26.855,15.625,25.879,4.883,32.227
1533059215,20.508,18.066,29.785,2.441,23.438
1533059215,15.137,21.973,31.25,0.977,71.777
1533059215,16.602,23.438,29.785,0.977,39.551
1533059215,37.598,22.461,33.203,9.277,6.836
1533059215,41.504,24.902,35.645,15.625,23.926
1533059215,32.227,24.902,36.621,12.207,24.902
1533059215,23.926,26.367,38.086,6.348,-9.766
1533059215,17.09,25.879,37.598,5.371,9.766
1533059215,29.785,23.438,35.645,7.324,-6.836
1533059215,37.598,21.484,31.25,7.324,-28.32
1533059215,28.32,21.973,27.832,9.277,42.969
1533059215,18.066,22.461,31.25,12.695,34.18
1533059215,19.531,20.996,31.738,12.695,11.23
1533059215,34.668,21.973,30.762,12.207,78.613
1533059215,41.504,23.926,31.738,14.648,78.125
1533059215,37.109,22.461,29.785,8.789,28.32
1533059215,29.785,21.973,27.344,3.418,23.926
1533059215,23.438,23.926,22.461,0.977,49.316
1533059215,40.039,25.879,21.973,0.488,42.48
1533059215,52.734,29.297,26.367,7.812,-5.371
1533059215,44.434,29.785,24.414,7.324,4.395
1533059215,30.762,27.832,21.484,6.348,0.488
1533059215,17.578,31.738,26.367,10.742,12.207
1533059215,25.391,30.762,29.297,8.301,17.09
1533059215,34.18,26.367,26.855,5.859,25.391
1533059215,25.879,24.414,25.391,6.836,59.082
1533059215,19.043,24.414,26.367,3.906,60.059
1533059215,10.254,26.367,24.414,-3.418,41.992
1533059215,16.113,23.438,23.926,-2.93,14.16
1533059215,25.391,21.973,24.902,2.441,-13.184
1533059215,18.555,24.414,25.879,2.441,25.391
1533059215,11.719,25.391,26.855,1.953,1.953
1533059215,4.395,23.926,27.344,3.906,-37.109
1533059215,10.742,22.949,27.832,8.789,25.879
1533059215,28.809,23.926,28.32,9.766,59.57
1533059215,29.785,25.391,29.297,8.789,43.457
1533059215,20.508,25.391,27.832,6.348,19.043
1533059215,8.789,22.949,26.367,0,60.059
1533059215,10.742,22.461,26.367,3.418,37.109
1533059215,28.32,23.926,28.32,7.812,61.035
1533059215,31.25,24.902,29.297,11.719,89.844
1533059215,25.879,24.414,30.273,11.23,-7.812
1533059215,17.578,28.32,29.785,4.395,-43.945
1533059215,14.648,27.344,26.855,-1.953,-8.301
1533059215,32.715,24.902,26.367,0.977,15.625
1533059215,38.574,29.785,27.344,7.812,0.977
1533059215,34.18,33.691,28.32,7.324,13.184
1533059215,27.832,33.203,30.273,6.836,27.832
1533059215,26.855,31.25,31.738,9.766,27.832
1533059215,40.039,27.832,30.273,14.16,16.602
1533059215,46.387,25.391,30.762,18.555,-27.344
1533059215,34.668,23.926,32.227,15.137,54.688
1533059215,19.531,22.949,31.25,9.766,74.219
1533059215,18.066,20.996,26.855,11.719,38.086
1533059215,32.715,19.531,26.367,10.742,30.762
1533059215,40.039,20.508,27.832,13.672,24.902
1533059215,37.598,20.996,30.762,19.531,59.082
1533059215,25.391,21.484,33.691,14.648,51.758
1533059215,14.16,21.484,34.18,7.324,61.035
1533059215,28.32,21.973,32.715,9.766,72.754
1533059215,39.551,21.484,30.762,19.043,49.316
1533059215,33.203,22.949,29.297,16.602,2.93
1533059215,25.879,23.438,29.297,9.277,-22.461
1533059215,15.625,20.02,29.297,4.883,66.406
1533059215,20.508,18.555,25.391,5.859,36.133
1533059215,38.086,19.043,24.414,17.578,-22.461
1533059215,36.621,19.043,25.391,12.695,43.457
1533059215,29.785,20.02,26.855,6.836,78.613
1533059215,25.879,22.461,27.832,12.695,55.176
1533059215,32.227,23.926,27.832,8.301,28.32
1533059215,46.387,23.438,28.32,10.742,5.371
1533059215,42.969,20.508,27.832,15.137,19.531
1533059215,24.902,20.996,24.414,8.301,19.043
1533059215,11.719,25.391,24.902,7.324,-24.902
1533059215,20.996,24.902,26.367,10.254,-69.336
1533059215,37.109,25.879,26.855,9.766,-6.348
1533059215,34.668,26.367,28.32,12.695,96.68
1533059215,26.855,24.414,29.297,13.184,89.355
1533059215,20.02,24.902,31.25,14.16,62.988
1533059215,21.484,25.391,30.762,12.695,51.27
1533059215,34.668,24.414,27.344,12.695,22.949
1533059215,33.203,23.926,25.879,17.09,-11.719
1533059215,26.367,21.973,24.902,16.113,41.504
1533059215,21.973,21.484,30.762,19.043,10.254
1533059215,16.602,22.949,38.086,18.066,-11.23
1533059215,25.879,23.926,37.109,15.137,3.418
1533059215,29.297,23.926,31.738,17.578,15.137
1533059215,20.508,25.879,30.762,15.137,38.574
1533059215,14.16,23.438,34.668,13.672,38.086
1533059215,11.719,19.043,33.203,15.625,59.082
1533059215,22.461,19.043,31.25,13.184,31.738
1533059215,33.691,18.066,31.25,18.066,22.461
1533059215,32.227,18.555,33.203,20.02,41.016
1533059216,16.113,20.508,35.645,6.836,44.434
1533059216,13.184,21.484,34.18,5.859,35.645
1533059216,31.25,22.949,35.156,10.254,-1.465
1533059216,34.18,23.926,36.621,7.812,33.691
1533059216,29.785,25.879,34.668,6.348,91.309
1533059216,27.832,28.809,28.32,6.348,70.312
1533059216,11.719,23.926,26.855,3.906,46.875
1533059216,13.184,19.043,32.715,6.836,20.02
1533059216,28.809,19.531,35.156,14.16,65.918
1533059216,27.832,20.996,34.18,14.16,59.57
1533059216,17.09,22.461,33.691,10.742,4.883
1533059216,6.836,21.484,30.273,8.301,9.766
1533059216,15.137,19.043,28.809,7.812,30.273
1533059216,31.25,21.973,32.715,19.043,41.992
1533059216,21.973,21.973,30.762,15.137,42.969
1533059216,6.836,16.602,27.344,4.883,84.473
1533059216,5.371,18.066,25.879,8.789,39.551
1533059216,16.113,15.625,26.855,10.742,2.441
1533059216,31.738,15.625,30.273,16.602,61.523
1533059216,34.668,21.484,31.738,22.949,28.809
1533059216,31.25,26.855,29.297,20.508,-10.254
1533059216,22.461,30.273,27.832,15.137,34.668
1533059216,21.484,28.32,25.391,10.742,46.387
1533059216,37.109,28.32,26.855,8.301,-36.133
1533059216,38.574,27.344,28.32,5.371,-27.832
1533059216,23.926,28.32,25.391,3.906,26.367
1533059216,14.648,25.391,26.367,0.488,24.414
1533059216,24.902,22.461,30.273,1.953,-6.836
1533059216,42.48,21.973,33.203,6.836,8.789
1533059216,43.945,21.484,33.203,9.766,58.105
1533059216,34.668,21.973,32.227,11.23,20.996
1533059216,22.461,22.461,32.227,10.742,0.488
1533059216,19.531,22.461,31.25,11.719,29.785
1533059216,30.273,19.043,31.25,12.207,60.059
1533059216,36.133,17.578,31.25,13.184,51.27
1533059216,30.762,17.578,30.273,15.625,4.883
1533059216,14.648,16.113,29.785,13.672,-14.648
1533059216,7.324,15.137,26.367,13.672,-14.648
1533059216,24.414,15.137,23.926,17.578,11.23
1533059216,35.156,16.602,27.832,20.02,33.203
1533059216,27.344,14.648,29.297,17.09,8.301
1533059216,14.16,10.742,25.391,14.16,18.066
1533059216,9.766,9.277,24.902,15.625,28.32
1533059216,27.832,10.254,28.809,14.16,28.809
1533059216,39.062,12.207,29.297,13.672,33.203
1533059216,34.18,12.207,26.367,16.113,29.297
1533059216,27.344,13.672,28.809,16.113,-7.324
1533059216,19.043,14.16,27.832,15.137,34.668
1533059216,27.832,13.184,25.879,17.578,57.129
1533059216,38.086,13.672,26.367,22.949,-17.09
1533059216,31.738,15.625,25.879,17.09,3.906
1533059216,21.484,16.602,23.438,7.812,20.508
1533059216,12.207,15.137,21.973,3.906,54.199
1533059216,18.555,11.719,20.508,4.883,57.129
1533059216,28.32,15.137,18.555,11.719,54.688
1533059216,26.367,18.066,20.996,13.184,25.879
1533059216,23.438,18.066,23.438,10.742,-33.691
1533059216,10.742,16.602,24.902,5.859,38.574
1533059216,15.137,18.066,25.879,3.906,74.707
1533059216,34.668,22.461,27.344,11.23,15.137
1533059216,31.25,19.531,25.879,10.742,2.93
1533059216,20.02,18.066,25.391,3.418,55.664
1533059216,8.789,19.043,28.32,2.93,64.941
1533059216,14.648,20.508,28.32,7.812,10.254
1533059216,32.715,20.508,26.855,9.766,20.508
1533059216,28.809,19.043,27.832,5.859,64.453
1533059216,19.043,16.113,27.832,0.488,76.172
1533059216,13.184,16.602,25.391,-0.977,68.359
1533059216,20.02,16.602,24.414,1.465,88.867
1533059216,34.668,12.695,27.344,8.301,37.109
1533059216,26.855,11.719,26.367,9.766,-10.742
1533059216,20.508,11.719,25.391,4.883,35.156
1533059216,19.531,13.184,28.32,5.859,2.441
1533059216,17.09,13.672,27.344,4.395,-19.531
1533059216,30.762,13.672,26.367,8.301,1.953
1533059216,42.48,17.09,25.879,16.113,19.043
1533059216,36.621,20.508,24.902,13.672,73.242
1533059216,21.973,16.602,24.414,5.859,55.176
1533059216,20.02,15.137,20.508,3.418,-58.105
1533059216,39.551,20.996,22.949,14.648,-19.043
1533059216,45.41,21.973,25.879,19.043,33.203
1533059216,35.156,22.949,22.949,11.23,16.602
1533059216,22.461,22.949,25.879,8.301,12.695
1533059216,16.113,20.508,28.32,10.254,57.129
1533059216,29.297,20.508,21.973,12.695,41.504
1533059216,36.133,21.973,20.996,12.695,20.508
1533059216,32.227,23.926,25.879,13.184,66.895
1533059216,27.344,24.902,25.391,12.207,20.02
1533059216,21.973,23.926,26.855,11.23,-27.832
1533059216,28.809,23.438,26.855,11.23,53.223
1533059216,38.574,27.344,25.879,18.066,84.473
1533059216,32.715,24.414,25.879,20.02,48.34
1533059216,23.926,21.484,25.879,19.531,15.625
1533059216,12.207,22.461,24.414,16.113,18.555
1533059216,16.113,18.555,20.508,11.23,39.062
1533059216,35.156,19.043,22.461,17.09,28.809
1533059216,32.715,22.949,21.973,18.555,47.852
1533059216,22.461,22.461,20.996,11.719,-14.16
1533059216,12.207,19.531,21.484,7.812,-35.156
1533059216,16.113,18.066,20.508,6.836,10.742
1533059216,34.18,19.043,23.438,9.766,20.02
1533059216,34.18,16.602,26.855,13.184,67.871
1533059216,22.461,16.602,26.855,11.719,60.547
1533059216,13.184,17.578,26.855,3.418,14.648
1533059216,19.043,14.648,26.367,2.441,15.137
1533059216,35.156,14.16,28.32,7.324,-23.926
1533059216,32.715,18.555,31.25,8.789,21.484
1533059216,22.461,19.531,30.762,4.395,111.816
1533059216,13.672,21.484,27.832,0.977,77.148
1533059216,12.207,22.949,24.902,-0.977,85.938
1533059216,26.367,21.973,24.902,-0.977,83.984
1533059216,32.715,25.879,23.926,5.371,20.996
1533059216,23.926,31.738,25.879,1.953,27.832
1533059216,9.766,28.809,29.785,-7.324,2.441
1533059216,9.277,20.996,32.715,-4.883,-37.598
1533059216,25.879,20.02,35.156,0.488,-10.254
1533059216,23.926,20.02,28.809,-5.371,26.855
1533059216,12.695,18.066,22.949,-11.719,25.879
1533059216,4.883,19.043,23.926,-14.648,10.254
1533059216,-1.465,22.461,22.949,-19.043,26.855
1533059216,13.184,24.414,20.996,-17.578,23.926
1533059216,26.367,21.973,22.461,-12.207,-9.277
1533059216,18.555,22.461,21.973,-10.254,-11.23
1533059216,12.695,26.367,20.02,-9.277,12.207
1533059216,13.184,27.344,19.043,-10.254,26.367
1533059216,27.344,28.809,21.973,-6.348,-19.043
1533059216,36.133,27.832,22.949,-3.906,-34.18
1533059216,23.926,26.855,20.02,-8.301,14.16
1533059216,18.066,26.367,20.996,-9.766,58.105
1533059216,14.648,24.902,20.996,-7.324,134.766
1533059216,26.855,24.902,21.973,0.977,83.984
1533059216,40.527,26.855,22.949,8.301,23.926
1533059216,34.668,28.32,21.973,5.859,10.254
1533059216,22.461,27.344,17.578,1.465,0.488
1533059216,15.625,25.879,19.043,2.93,25.391
1533059216,25.879,25.879,25.879,6.348,15.137
1533059216,34.668,30.273,25.391,6.836,4.883
1533059216,30.762,27.832,19.531,6.348,53.223
1533059216,21.973,23.438,19.531,8.301,0.488
1533059216,7.324,25.879,24.414,0.977,-5.371
1533059216,18.066,27.832,23.438,0.977,36.621
1533059216,34.668,27.832,22.461,7.324,-0.977
1533059216,26.855,23.926,26.855,5.371,-11.719
1533059216,16.602,21.973,28.809,-0.488,4.883
1533059216,4.395,21.973,29.297,-7.324,45.898
1533059216,10.742,20.02,30.762,-2.441,52.734
1533059216,31.25,21.484,29.785,9.277,16.113
1533059216,26.367,23.926,27.832,7.324,26.367
1533059216,16.113,23.438,28.809,3.418,36.621
1533059216,7.812,21.484,26.855,0,49.805
1533059216,4.883,20.996,23.438,-9.277,70.312
1533059216,20.02,25.391,22.461,-5.371,87.402
1533059216,22.461,26.855,22.949,-0.488,81.055
1533059216,17.578,25.391,23.438,-2.441,43.945
1533059216,12.207,27.344,21.484,-1.465,48.34
1533059216,7.324,26.367,21.484,-0.488,41.504
1533059216,26.367,27.344,20.508,5.371,15.625
1533059216,39.062,30.273,18.555,7.812,-10.742
1533059216,33.203,32.715,19.531,2.441,-6.348
1533059216,24.902,34.18,20.02,3.906,-9.277
1533059216,23.438,32.227,20.02,7.812,-10.742
1533059216,39.062,30.762,20.508,6.836,-9.766
1533059216,44.434,31.25,19.531,9.277,30.273
1533059216,36.621,29.297,17.578,8.789,45.41
1533059216,27.832,22.949,18.066,5.859,-4.883
